Question	Answer	Source	Metadata
Te estoy diciendo que estás expulsado	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
No trabajes más para mí	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy diciendo que estás despedido inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy diciendo que estás despedida	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy diciendo que estás despedida ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy diciendo que estás despedida inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy diciendo que estás de patitas en la calle	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy diciendo que estás despedido	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy diciendo que estás de patitas en la calle inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estás destituida inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy diciendo que estás expulsado ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy diciendo que estás expulsado inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy diciendo que estás destituido	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy diciendo que estás destituido ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy diciendo que estás destituido inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy diciendo que estás destituida	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy diciendo que estás destituida ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy diciendo que estás de patitas en la calle ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estás expulsado	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estás despedido ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estás despedido inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estás despedida	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estás despedida ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estás despedida inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estás de patitas en la calle	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy diciendo que estás despedido ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estás de patitas en la calle inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te despedido ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estás expulsado ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estás expulsado inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estás destituido	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estás destituido ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estás destituido inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estás destituida	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estás destituida ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estás de patitas en la calle ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy echando ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy despidiendo inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy destituyendo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy destituyendo inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy expulsando	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy expulsando ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy diciendo que estás destituida inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy echando	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te echo inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy largando	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy largando ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy largando inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Ponte en la cola del paro	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Ya no puedes trabajar para mí	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a expulsarte muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy expulsando inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy poniendo de patitas en la calle ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
No quiero que trabajes para mí	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te despedido inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te destituyo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te destituyo ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te destituyo inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te pongo de patitas en la calle	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te pongo de patitas en la calle ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy despidiendo ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy despidiendo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy poniendo de patitas en la calle inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te expulso	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te expulso ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te expulso inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te echo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te echo ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te despedido	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te pongo de patitas en la calle inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en expulsarte en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en jubilarte	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en despedirte en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en expulsarte	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en expulsarte pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en expulsarte inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en expulsarte ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en despedirte de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en expulsarte muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en despedirte ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en abandonarte	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en abandonarte pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en abandonarte inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en abandonarte ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en abandonarte de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en abandonarte muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en abandonarte en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en expulsarte de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en retirarte inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a expulsarte ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en jubilarte inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en jubilarte ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en jubilarte de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en jubilarte muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en jubilarte en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en despedirte muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en retirarte pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en destituirte inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en retirarte ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en retirarte de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en retirarte muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en retirarte en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en despedirte	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en despedirte pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en despedirte inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en retirarte	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a despedir pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a retirar	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a retirar pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a retirar inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a retirar ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a retirar de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a retirar muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en destituirte	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a despedir	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a jubilar de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a despedir inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a despedir ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a despedir de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a despedir muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a despedir en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a expulsar	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a expulsar pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a retirar en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en ponerte de patitas en la calle de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a ponerte de patitas en la calle en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en destituirte ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en destituirte de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en destituirte muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en destituirte en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en ponerte de patitas en la calle	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en ponerte de patitas en la calle pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a jubilar en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en ponerte de patitas en la calle ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a jubilar muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en ponerte de patitas en la calle muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en ponerte de patitas en la calle en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a jubilar	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a jubilar pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a jubilar inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a jubilar ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en destituirte pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en ponerte de patitas en la calle inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a jubilarte ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando en jubilarte pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a ponerte de patitas en la calle ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a ponerte de patitas en la calle de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a ponerte de patitas en la calle muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a ponerte de patitas en la calle en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a jubilarte	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a ponerte de patitas en la calle pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a jubilarte inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a ponerte de patitas en la calle	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a jubilarte de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a jubilarte muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a jubilarte en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a retirarte	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a retirarte pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a retirarte inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a retirarte ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a jubilarte pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a abandonarte en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Creo que te voy a expulsar inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a expulsarte en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a abandonarte	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a abandonarte inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a abandonarte ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a ponerte de patitas en la calle inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a abandonarte muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a retirarte en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a destituirte	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a destituirte pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a destituirte inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a destituirte ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a destituirte de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a destituirte muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a destituirte en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a abandonarte de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a destituirte muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a abandonarte de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a abandonarte muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a abandonarte en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a destituirte	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a destituirte pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a destituirte inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a retirarte de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a destituirte de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a abandonarte pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a destituirte en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a ponerte de patitas en la calle	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a ponerte de patitas en la calle pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a ponerte de patitas en la calle inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a ponerte de patitas en la calle ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a ponerte de patitas en la calle de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a ponerte de patitas en la calle muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a destituirte ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a expulsarte pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a expulsarte de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a despedirte	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a despedirte pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a despedirte inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Voy a despedirte ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
